review;score;Topico_Dominante;Porcentaje_Similitud
Quick tip: Learn from Wynk. The wonderful app you just took down. BTW Apple music is hardly a 1 or 2 star app. Fix fast if you want 5 stars from your customers. Edit- Getting used to this app. Seems slowly Wynk lost songs and here we have all of them, pretty vast library! Let's give this sometime.;4;4;62.709999084472656%
After a while some songs are removed from the apple music library, why?;4;2;54.65999984741211%
Nao e nada;4;0;60.0%
not able to purchase on android.........anybody please help;4;4;86.62999725341797%
Interesting;4;0;60.0%
this is the place!! hot new joinz yuh peace yo;4;2;86.62999725341797%
If you're an Android user downloading without an existing Apple I'd you'll face some problems while u make an Apple I'd from your Android device, it is a great option to have an Apple I'd from your Apple device, you'll face absolutely no problem cuz this app's UI is just amazing and the song quality is great you'll love it...! Ig they will add this feature of making apple id through Android devices, but for now it seems a bit difficult...! Overall good app you should try it..!;4;4;33.54999923706055%
I had one issue with the app and Bluetooth to my car but reinstalling the app seemed to fix that. Since then I've had no issues. Still getting used to the app but it works well so far.;4;4;75.0999984741211%
absolutely love apple(tang) music. I make my own Playlist i do not have to worry about algorithms throwing it off. I my only complaint is during the last update the sound is completely off I tried fixing it in the app and it just sounds muffled no matter what i do, my satellite radio sounds better and before it was the opposite so hopefully it is fixed next update !!! 😁;4;3;46.72999954223633%
"Can't go wrong with this one. I've found Apple's music archives to be much more extensive than that of an Amazon or Play Music. However...on Android the ""Search"" feature takes some tweaking and its irritating. I go to search for an artist and the app goes stupid. That maddening spinning circle which indicates it's thinking. And it never finishes thinking until I close and reopen the app. Why is that?";4;4;62.209999084472656%
Fantastic;4;1;60.0%
ever since the update it continuously skips songs;4;2;43.880001068115234%
Please contact me because I can't make payments. I don't know why. I don't have to select a peyment method. I want to select upi payment but that option seems like grayed out;4;4;48.84000015258789%
No sound comes through my phone or Android auto anymore;4;3;54.29999923706055%
I love this app is so realable;4;3;72.45999908447266%
Esta app para mí es el mejor reproductor de música con el mejor catálogo, solo que ahora está fallando brutal;4;0;93.30999755859375%
Superior audio quality! I wish I had switched from Amazon music sooner. I only wish apple would put podcasts in this app instead of having an entirely separate app.;4;4;49.79999923706055%
The best music streaming app;4;1;83.91999816894531%
Works well on my device and good sound quality. Someday I'll make this regular but trial was already nice, sadly I have to stop for awhile.;4;2;40.33000183105469%
Original;4;3;59.9900016784668%
Less ads;4;3;41.0%
There are still tweaks that need to be done: lumping together artists with the same name is a big no-no, restricting AI songs should be a priority, still not receiving notifications for all favored artists when they release new music... The algorithm needs to be updated continuously by devs - music suggestions are simply ridiculous sometimes. And block artist option should be implemented, suggest less just doesn't do the job.;4;2;78.58999633789062%
Almost Perfect. It's very close to the iPhone version, though I'm having an issue with Bluetooth connectivity as it keeps disconnecting my airpods every 10 mins or so. Hope this gets fixed soon.;4;4;94.95999908447266%
Excellent app better than youtube music, however infinity play is broken needs fixing;4;3;40.47999954223633%
Excellent;4;0;60.0%
As an Apple person stuck with a Google device, natruly I went here, being a long time subscriber to the service. Overall, I have run into close to 0 issues, exluding a minor issue I noticed where within 5 to 10 seconds of the next song, you can hear the next song for a brief second before the song thats playing ends, making it the foreground noise, which really, just sounds really good switching songs, it sounds seamless. Overall, good for Apple users stuck with an Android product.;4;2;55.63999938964844%
Must Force closed & restart way to much;4;4;86.41999816894531%
Working good so far. I like how the app functions. Working good on both devices.;4;2;54.15999984741211%
It's clear this version isn't a priority for apple. Why would it? There are probably few weirdos who use apple music on their android device. That said, still WAY happier with it than YouTube Music. #RIPGooglePlay;4;4;56.619998931884766%
ui and the music recommendation algorithm could be better. especially when it comes to the ui I was expecting a lot more but it is rather non premium;4;3;56.5%
AMIT KUMAR SHARMA;4;0;20.0%
Cool as you like;4;3;73.19999694824219%
I love the way the lyrics is been arranged;4;3;79.81999969482422%
always have a space for improvement;4;4;79.94999694824219%
What a nice app;4;0;72.5999984741211%
Not as good as the iOS version, but it gets the job done and works nonetheless;4;4;47.95000076293945%
Been using this app for months and I can say that I prefer this one over Spotify only because of their lossless quality music. Pair it up with good quality headphones like my DT 770 pro and wow. Spotify's music recommendation is still the best though.;4;3;37.040000915527344%
Music Data Base needs more frequent upgrades. Some shazamed music could not open in Apple Music.;4;4;53.97999954223633%
Much better than Spotify;4;3;73.2699966430664%
except for the 'song unavailable ' error that happens to some songs on my favorite Playlist that were curated on only songs that were available at the time, it's a pretty good app.;4;2;49.40999984741211%
The app works well. The only bug I encountered is that my Replay Playlist didn't load and I had to close and reopen the app. Performance can improve a bit, though.;4;2;44.91999816894531%
Need too be free like we buy them but it's ticket then cds nos blu ray frreer;4;4;86.5199966430664%
Music Good, but needs more songs. 4 stars;4;2;72.55000305175781%
Gd so far. I'm in to old School oi + stones Pink Floyd & st on. Rap music no thanks.;4;3;38.619998931884766%
Very nice and fantastic app for music🔥;4;1;62.22999954223633%
"My only grievance with Apple Music is the fact that when you add some albums to your library, some songs are not included in it, instead being added as part of something completely different. For example, I added the album Doolittle by Pixies, but the first song ""Debaser"" is not on it. It was added as part of ""Helmet's Playlist"". Please fix that.";4;2;71.2699966430664%
