reviewId,review,gender,location,date,score,ColumnaAPredecir:score
1481,"Insane amount of advertisements on the podcast side for something I'm paying for. Something changed in the last week or so. Currently hearing 60-90 seconds worth of ads every 5 to 8 minutes, and that's on top of any ads the podcast producer themselves put in the podcast. If this keeps up I'll be dropping my subscription.",male,"Madrid, Spain",2021-07-08,negative,negative
1500,"after several years of being a customer, the app became practically unusable. its so slow in response, it lags, takes several minutes to boot up. Not to mention the algorithm has been in favor of radio global hits and tiktok songs, and not finding new and interesting artists for a while now. Please at least fix the technological aspect of it!",male,"Budapest, Hungary",2021-07-27,negative,negative
1502,I loved this app in the beginning but it started having restrictions in everything . It could be better if they remove the restrictions,male,"Dallas, United States",2024-04-01,negative,negative
1510,ads ads ads ads filled with ads despite telling me I'll get 30 mins ad free time after an ad,male,"Jakarta, Indonesia",2022-01-26,negative,negative
1512,"my gcash is always subtracting 149 for Spotify, and i didn't even get an premium",female,"Perth, Australia",2025-12-11,negative,negative
1517,App is on my phone even tho i removed it,male,"Barcelona, Spain",2021-07-18,negative,negative
1519,"App doesn't show downloads when not connected to data/wifi, and won't let me play them even on the rare occasion that they do finally load in. I don't understand what the point of being able to download songs/audiobooks even is if I need a connection to get to them. You'd be better off using literally any other music streaming service than this one.",female,"Canberra, Australia",2025-06-03,negative,negative
1530,Worst app ever do not install it it's just waste of time too many ads and for basic necessities one has to upgrade to premium worst app for music,male,"Ottawa, Canada",2024-04-25,negative,negative
1532,it is now asking money for choosing songs believe it!!!🙄😡,male,"Hanoi, Vietnam",2022-06-29,negative,negative
1536,"privacy invasion. advertising trackers out of control. in the background, the app has made 500 requests in the last hour, asking for details such my name, GPS coordinates and gender?? I can't see why you'd need this, basically a GDPR violation.",male,"Bangalore, India",2022-05-04,negative,negative
1552,"After every song played the ad is playing, even when it says enjoy uninterrupted music for 30 mins.",male,"Quebec City, Canada",2024-04-16,negative,negative
1554,"Stops me from playing my own Playlist when I'm on mobile, instead plays random stuff I don't want to listen to. Edit: also only allows 6 skips per hour and pick one song per day. The free version of the app is practically unusable",female,"Wellington, New Zealand",2025-06-20,negative,negative
1568,"Most 4th class app ever, not recommended for anyone.",male,"Jakarta, Indonesia",2022-03-04,negative,negative
1574,High battery consumption,male,"Karachi, Pakistan",2021-12-27,negative,negative
1576,Don't download,male,"Jacksonville, United States",2023-10-07,negative,positive
1586,free tier is completely useless now...,female,"Perth, Australia",2025-06-17,negative,neutral
1595,too costy and have limited benefits.,male,"Toronto, Canada",2023-11-26,negative,negative
1598,this is not the same as it was,male,"Guayaquil, Ecuador",2024-10-15,negative,negative
1602,worst app mc,male,"Ottawa, Canada",2024-03-23,negative,negative
1615,so many adds,male,"Edinburgh, United Kingdom",2021-01-07,negative,neutral
1619,don't play the songs you want on mobile phone,male,"Phoenix, United States",2024-03-11,negative,negative
1636,it keeps on crashing when I open the played song,male,"Milan, Italy",2021-06-11,negative,negative
1639,"La opcion del volumen entre el app y otros dispositivos sincronizados no funciona bien, en especial la version web, siempre que quiero subir o bajar el volumen desde el app, se baja a cero el web y es super incómodo, que molesto que cobren más por un app que medio funciona, sin mencionar las veces que la web deja de funcionar.",female,"Suva, Fiji",2025-09-21,negative,positive
1649,third class,male,"Vancouver, Canada",2023-11-25,negative,negative
1654,I hate how it's set up,female,"Christchurch, New Zealand",2025-12-05,negative,negative
1662,"Videos do not work, despite paying for premium. Support just say it's available to some users and not others.",male,"Tel Aviv, Israel",2022-05-09,negative,negative
1664,"You make it impossible to cancel/change the subscription. You know that most listeners listen on their phones. Yet, you make it near-impossible to cancel or even check account details. The app does not have this feature, and we all know why. When you try to open Spotify through a mobile browser, the app automatically opens again, getting you stuck in a loop so you cannot check your account or subscription. You're taking listeners for a ride and we know it. Taking this to the ACCC.",female,"Gold Coast, Australia",2025-09-13,negative,neutral
1683,it hasn't been working for at least a week. it just loads constantly and never let's me play my music. Uninstaller and reinstalling didn't help. I just updated it and now it still won't load but is playing my last song with no way to pause or stop it. why am I paying for an account that I can't use??,male,"Birmingham, United Kingdom",2021-09-20,negative,negative
1704,what's wrong with this app. this app literally gives mins long ads in every 5 or 10min all while claiming 30 min ad free experience. besides you can't play a song of your own choice either by searching or from your own playlist of your choice if you've changed songs 6 times! what despotism man!,male,"Warsaw, Poland",2020-12-30,negative,negative
1706,worst without premium so don't install thi app,male,"San Diego, United States",2023-10-02,negative,negative
1709,"tell me why Pandora is still better than free Spotify, its just trash. you get 3 to 4 ads after 2 songs... premium is overpriced",male,"Jeddah, Saudi Arabia",2022-07-08,negative,negative
1713,you die with ad's money..... play = ad resume = ad skip = ad next = ad sometimes I feel app is in ad or ad's in app,male,"Lusaka, Zambia",2023-06-05,negative,negative
1716,"Has a lot of restrictions in a way that simple skipping a song, and searching for it had a restriction or limit. Like comeon we know y'all are just trying to make money but not to this level",male,"Monterrey, Mexico",2023-08-03,negative,negative
1727,keek every songs,male,"Paris, France",2021-09-30,negative,positive
1728,"this mobile update sucks, please remove it",male,"Brasília, Brazil",2024-12-24,negative,negative
1731,The only thing Spotify is good at is begging.,female,"Perth, Australia",2025-07-25,negative,positive
1738,"don't download, most of the song not available",male,"Singapore, Singapore",2022-05-09,negative,negative
1751,ads ads ads nothing else,male,"Austin, United States",2023-12-10,negative,negative
1755,so many ads,male,"Medellín, Colombia",2025-01-23,negative,negative
1757,horrible UX. Terrible. The tv app even more.,male,"Hamburg, Germany",2021-01-16,negative,negative
1762,I hate this app thank you Spotify for giving me only to play 10 songs not more than that,male,"Seville, Spain",2021-05-27,negative,negative
1769,Now they have added 6 skips per HOUR for the free version.The free version also now comes with ads in packs of three each time.Unbearable.,male,"São Paulo, Brazil",2024-07-07,negative,neutral
1776,bro if you dont pay for ts then its garbo,male,"Ottawa, Canada",2024-03-27,negative,negative
1778,literally bought premium just for Spotify to never work when I try to use it,male,"Marrakesh, Morocco",2022-12-25,negative,negative
1781,disgusting,female,"Hobart, Australia",2025-04-17,negative,negative
1782,"It's 2024, no hi fi/spatial, no proper shuffle, you keep removing great features like playlist radio, cmon Spotify what's happening - working against your customers? update: it's 2025, still no hifi/spatial, shuffle still not fixed, playlist radio still removed",male,"Alexandria, Egypt",2023-04-20,negative,neutral
1809,1 because it's the lower I can give it... too many ads and every time it says enjoy the next half an hour free of ads ... they keep playing ads 🤣🤣🤣,male,"Shenzhen, China",2022-05-11,negative,neutral
1812,third party app 😡🤬,male,"Lusaka, Zambia",2023-03-20,negative,negative
1843,"Too many ads now, the app is borderline unusable",male,"Guayaquil, Ecuador",2025-01-01,negative,negative
1844,Very upsetting that I can't get the link for my play list to share. I want to share and followed the steps except can't open the 3 dots it just opens the list. SMDH,male,"Vancouver, Canada",2024-01-12,negative,neutral
1845,qki isme bahut jyada hi add dikhata h isliye ye mujhe kuchh jyada khas nhi laga or gana search Karo to wo song bhi jaldi aane ke bajay uska playlist dikhata h but wo gana nhi aata h,male,"Dar es Salaam, Tanzania",2023-02-28,negative,negative
